연번,보험구분,사업장명,사업장우편번호,사업장주소,고용보험 업종코드,고용보험 업종명,산재보험 성립일자,고용보험 성립일자,산재보험 상시근로자수,고용보험 상시근로자수,산재보험 사업구분,고용보험 사업구분,사업자등록번호,사업장관리번호,고용보험 업종코드(제11차),고용보험 업종명(제11차)
1142356,0,(사단법인)맥지청소년사회교육원,61502,광주 동구 지원로 34,71519,기타 산업 회사 본부,38261,38261,4,4,계속,계속,4108210638,41082106380,71519,기타 산업 회사 본부
1142371,0,(사단법인)대동문화재단,61478,광주광역시 동구  천변우로 329-5,75911,문서작성 및 복사업,38749,38749,35,35,계속,계속,4108211184,41082111840,75911,문서작성 및 복사업
1142487,0,（사）한국민물장어생산자협회,61480,광주 동구 구성로 156-1,94990,그 외 기타 협회 및 단체,42064,42064,2,2,계속,계속,4108216684,41082166840,94990,그 외 기타 협회 및 단체
1142503,0,사단법인아이티케어복지회/오름직업재활센터,61492,광주 동구 의재로 151,42322,내부 통신배선 공사업,44355,44355,1,0,일괄유기,일괄유기,4108217489,41082174896,42322,내부 통신배선 공사업
1142506,0,사단법인모두사랑나눔회,61426,광주 동구 독립로 284,87299,그 외 기타 비거주 복지 서비스업,40273,40273,2,2,계속,계속,4108217719,41082177190,87299,그 외 기타 비거주 복지 서비스업
1142524,0,의료법인희망의료재단 동방의원,61437,광주 동구 밤실로 85,86201,일반 의원,40473,40473,15,15,계속,계속,4108218585,41082185850,86201,일반 의원
1142527,0,（사）광주전남녹색연합,61439,광주광역시 동구 필문대로205번길 9-2,94939,기타 시민운동 단체,40515,40515,1,1,계속,계속,4108218718,41082187180,94939,기타 시민운동 단체
1142539,0,사단법인 두리사랑상담치료연구소,61475,광주 동구 중앙로196번길 5,86909,그 외 기타 보건업,40756,40756,5,3,계속,계속,4108219416,41082194160,86909,그 외 기타 보건업
1142661,0,한국엘피가스공업협회전남지회,61423,광주 동구 경양로259번길 21,47723,가정용 가스연료 소매업,39611,39611,1,1,계속,계속,4108260195,41082601950,47723,가정용 가스연료 소매업
1142811,0,광주전남귀농학교,61474,광주 동구 예술길15번길 10-1,85699,그 외 기타 분류 안된 교육기관,39850,39850,1,1,계속,계속,4108268955,41082689550,85699,그 외 기타 분류 안된 교육기관
1142822,0,광주NGO시민재단,61478,광주 동구 천변우로 339,94990,그 외 기타 협회 및 단체,40026,40026,5,5,계속,계속,4108269686,41082696860,94990,그 외 기타 협회 및 단체
1143025,0,신산업특화사업 2.0 발전협의회,61453,광주광역시 동구 조선이공대길 11,94990,그 외 기타 협회 및 단체,45597,45597,1,1,계속,계속,4108291849,41082918490,94990,그 외 기타 협회 및 단체
1143444,0,스튜디오더블유바바주식회사(광주점),61475,광주 동구 금남로 245,59113,광고 영화 및 비디오물 제작업,41799,41799,9,9,계속,계속,4108547761,41085477610,59113,광고 영화 및 비디오물 제작업
1143564,0,(주)이레약품,61421,광주광역시 동구  독립로 338,47811,의약품 및 의료용품 소매업,38839,38839,1,1,계속,계속,4108601364,41086013640,47811,의약품 및 의료용품 소매업
1143683,0,주식회사 케이시엔 시엠,61423,광주광역시 동구  경양로259번길 1,91299,그 외 기타 분류 안된 오락관련 서비스업,38954,38954,5,5,계속,계속,4108604599,41086045990,91299,그 외 기타 분류 안된 오락관련 서비스업
1143684,0,주식회사케이시엔시엠,61423,광주 동구 경양로259번길 1,42412,"도배, 실내장식 및 내장 목공사업",43865,43865,2,2,일괄유기,일괄유기,4108604599,41086045996,42412,"도배, 실내장식 및 내장 목공사업"
1143879,0,(주)유진휀스테크,61512,광주광역시 동구 남문로 272,41999,건설업본사,39264,39264,0,2,계속,계속,4108610602,41086106020,41999,건설업본사
1143880,0,(주)유진휀스테크,61512,광주 동구 남문로  272,42209,기타 건물 관련설비 설치 공사업,44251,44841,2,2,일괄유기,일괄유기,4108610602,41086106026,42209,기타 건물 관련설비 설치 공사업
1143904,0,(유)영근산업,61487,광주광역시 동구  백서로125번길 20,41999,건설업본사,39264,39264,6,5,계속,계속,4108611237,41086112370,41999,건설업본사
1143905,0,(유)영근산업,61487,광주 동구 백서로125번길 20,41229,기타 토목시설물 건설업,39829,39829,4,3,일괄유기,일괄유기,4108611237,41086112376,41229,기타 토목시설물 건설업
1144132,0,보훈씨푸드(주),61490,광주광역시 동구  양림로 116,46315,"신선, 냉동 및 기타 수산물 도매업",39783,39783,2,2,계속,계속,4108618870,41086188700,46315,"신선, 냉동 및 기타 수산물 도매업"
1144306,0,주식회사에스제이홀딩스,61478,광주 동구 천변우로 339,28519,기타 가정용 전기기기 제조업,41549,41549,1,1,계속,계속,4108624197,41086241970,28519,기타 가정용 전기기기 제조업
1144403,0,(주)프로진,61473,"광주광역시 동구 제봉로 199,",46595,전기용 기계장비 및 관련 기자재 도매업,39904,39904,4,4,계속,계속,4108627011,41086270110,46595,전기용 기계장비 및 관련 기자재 도매업
1144711,0,주식회사다락방,61444,광주광역시 동구 준법로 10-1,68111,주거용 건물 임대업,41275,41275,0,0,계속,계속,4108634638,41086346380,68111,주거용 건물 임대업
1144801,0,주식회사옥주산업,61483,광주 동구 중앙로 162-1,74211,건축물 일반 청소업,43586,43586,3,3,계속,계속,4108636674,41086366740,74211,건축물 일반 청소업
1144804,0,(주)영우홀딩스,61478,광주광역시 동구 천변우로 339,71519,기타 산업 회사 본부,40234,40234,6,6,계속,계속,4108636728,41086367280,71519,기타 산업 회사 본부
1144989,0,(주)동천조경건설,61400,광주광역시 동구 독립로368번길 21,41999,건설업본사,40422,40422,1,1,계속,계속,4108641895,41086418950,41999,건설업본사
1144990,0,(주)동천조경건설,61400,광주 동구 독립로368번길 21,41226,조경 건설업,40497,40497,1,1,일괄유기,일괄유기,4108641895,41086418956,41226,조경 건설업
1145030,0,에스지에이(주),61481,광주 동구 금남로 180,66209,기타 보험 및 연금관련 서비스업,40955,40955,1,1,계속,계속,4108642837,41086428370,66209,기타 보험 및 연금관련 서비스업
1145060,0,주식회사에스비,61467,광주 동구 서남로33번길 14,73201,인테리어 디자인업,40520,40520,0,0,계속,계속,4108643554,41086435540,73201,인테리어 디자인업
1145069,0,(유)대조이앤씨,61468,광주 동구 백서로  167,25119,기타 구조용 금속제품 제조업,40517,40517,2,2,계속,계속,4108643796,41086437960,25119,기타 구조용 금속제품 제조업
1145141,0,주식회사에이스씨푸드,61505,광주광역시 동구 소태길 22-3,47214,"신선, 냉동 및 기타 수산물 소매업",40570,40570,1,1,계속,계속,4108645741,41086457410,47214,"신선, 냉동 및 기타 수산물 소매업"
1145242,0,아트필（주）,61478,광주 동구 천변우로 339,41999,건설업본사,40634,40634,1,2,계속,계속,4108647754,41086477540,41999,건설업본사
1145243,0,아트필（주）,61478,광주 동구 천변우로 339,42412,"도배, 실내장식 및 내장 목공사업",40665,40665,2,1,일괄유기,일괄유기,4108647754,41086477546,42412,"도배, 실내장식 및 내장 목공사업"
1145301,0,(주)삼희산업개발,61488,광주광역시 동구  서석로 24,68112,비주거용 건물 임대업,40662,40662,2,2,계속,계속,4108649446,41086494460,68112,비주거용 건물 임대업
1145509,0,(주)엔미디어,61494,광주 동구 의재로 142,59112,애니메이션 영화 및 비디오물 제작업,40896,40896,2,2,계속,계속,4108654707,41086547070,59112,애니메이션 영화 및 비디오물 제작업
1145515,0,（주）세종화건설,61478,광주광역시 동구 천변우로 339,41999,건설업본사,40864,40864,4,4,계속,계속,4108654920,41086549200,41999,건설업본사
1145555,0,（유）청기와예향에너지,61510,광주광역시 동구 화산로238번길9-10,47723,가정용 가스연료 소매업,41183,41183,2,2,계속,계속,4108656078,41086560780,47723,가정용 가스연료 소매업
1145595,0,본종합건설주식회사,61494,광주 동구 동산길 42,41999,건설업본사,40919,40919,2,4,계속,계속,4108656985,41086569850,41999,건설업본사
1145596,0,본건설주식회사,61494,광주광역시 동구  동산길 42,42412,"도배, 실내장식 및 내장 목공사업",41116,41116,6,4,일괄유기,일괄유기,4108656985,41086569856,42412,"도배, 실내장식 및 내장 목공사업"
1145654,0,(주)천우종합건설,61477,광주 동구 독립로226번길  31,41999,건설업본사,40959,40959,1,1,계속,계속,4108658135,41086581350,41999,건설업본사
1145655,0,(주)천우종합건설,61477,광주 동구 독립로226번길  31,41112,아파트 건설업,41023,41023,2,2,일괄유기,일괄유기,4108658135,41086581356,41112,아파트 건설업
1145658,0,롯데랜드(주),61473,광주 동구 제봉로 201,47419,기타 의복 소매업,42186,42186,1,1,계속,계속,4108658227,41086582270,47419,기타 의복 소매업
1145797,0,(주)아우리이엔지,61433,광주 동구 필문대로 190,41999,건설업본사,41061,41061,1,1,계속,계속,4108662056,41086620560,41999,건설업본사
1145798,0,(주)아우리이엔지,61433,광주 동구 필문대로 190,42110,건물 및 구축물 해체 공사업,41159,41159,1,0,일괄유기,일괄유기,4108662056,41086620566,42110,건물 및 구축물 해체 공사업
1145817,0,대성아카데미（유）,61465,광주광역시 동구 제봉로 92,85632,기타 교습학원,41091,41091,11,10,계속,계속,4108662513,41086625130,85632,기타 교습학원
1145841,0,（주）상상디자인,61484,광주 동구 천변우로 381,41999,건설업본사,41091,41091,1,1,계속,계속,4108663088,41086630880,41999,건설업본사
1145842,0,(주)상상디자인,61484,광주 동구 천변우로 381,42412,"도배, 실내장식 및 내장 목공사업",41091,41091,2,2,일괄유기,일괄유기,4108663088,41086630886,42412,"도배, 실내장식 및 내장 목공사업"
1145844,0,(주)그린라이프,61512,광주 동구 선교로 11-3,10892,차류 가공업,41944,41944,1,1,계속,계속,4108663128,41086631280,10892,차류 가공업
1145876,0,(유)반도산업개발,61477,광주 동구 독립로226번길 11,41999,건설업본사,41730,41730,1,3,계속,계속,4108664239,41086642390,41999,건설업본사
1145877,0,(유)반도산업개발,61477,광주광역시 동구 독립로226번길 11,42492,건물용 금속공작물 설치 공사업,44172,44172,2,1,일괄유기,일괄유기,4108664239,41086642396,42492,건물용 금속공작물 설치 공사업
1146052,0,（주）메디시스,61459,광주광역시 동구  의재로 15,46441,의약품 도매업,41288,41288,10,10,계속,계속,4108668690,41086686900,46441,의약품 도매업
1146116,0,주식회사 잇다,61417,광주광역시 동구  산수길35번길 20-6,59113,광고 영화 및 비디오물 제작업,41309,41309,4,4,계속,계속,4108669952,41086699520,59113,광고 영화 및 비디오물 제작업
1146155,0,(주)엠에스비산업개발,61419,광주 동구 무등로304번길 5,68121,주거용 건물 개발 및 공급업,41395,41395,2,2,계속,계속,4108670992,41086709920,68121,주거용 건물 개발 및 공급업
1146256,0,(주)에솔이엔씨,61407,광주광역시 동구 필문대로 141-2,41999,건설업본사,41701,41701,3,3,계속,계속,4108673607,41086736070,41999,건설업본사
1146257,0,(주)에솔이엔씨,61407,광주 동구 필문대로 141-2,42209,기타 건물 관련설비 설치 공사업,43383,43399,1,1,일괄유기,일괄유기,4108673607,41086736076,42209,기타 건물 관련설비 설치 공사업
